time,V(N001),V(N002),I(V1),I(R1),I(D1)
0.0003042,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003043,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003044,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003045,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003046,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003047,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003048,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003049,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000305,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003051,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003052,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003053,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003054,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003055,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003056,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003057,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003058,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003059,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000306,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003061,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003062,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003063,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003064,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003065,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003066,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003067,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003068,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003069,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000307,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003071,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003072,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003073,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003074,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003075,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003076,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003077,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003078,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003079,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000308,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003081,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003082,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003083,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003084,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003085,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003086,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003087,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003088,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003089,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000309,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003091,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003092,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003093,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003094,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003095,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003096,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003097,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003098,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003099,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00031,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003101,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003102,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003103,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003104,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003105,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003106,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003107,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003108,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003109,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000311,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003111,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003112,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003113,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003114,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003115,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003116,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003117,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003118,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003119,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000312,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003121,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003122,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003123,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003124,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003125,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003126,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003127,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003128,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003129,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000313,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003131,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003132,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003133,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003134,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003135,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003136,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003137,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003138,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003139,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000314,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003141,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003142,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003143,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003144,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003145,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003146,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003147,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003148,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003149,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000315,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003151,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003152,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003153,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003154,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003155,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003156,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003157,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003158,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003159,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000316,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003161,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003162,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003163,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003164,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003165,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003166,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003167,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003168,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003169,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000317,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003171,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003172,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003173,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003174,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003175,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003176,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003177,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003178,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003179,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000318,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003181,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003182,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003183,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003184,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003185,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003186,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003187,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003188,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003189,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000319,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003191,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003192,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003193,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003194,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003195,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003196,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003197,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003198,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003199,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00032,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003201,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003202,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003203,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003204,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003205,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003206,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003207,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003208,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003209,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000321,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003211,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003212,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003213,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003214,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003215,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003216,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003217,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003218,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003219,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000322,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003221,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003222,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003223,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003224,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003225,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003226,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003227,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003228,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003229,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000323,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003231,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003232,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003233,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003234,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003235,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003236,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003237,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003238,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003239,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000324,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003241,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003242,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003243,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003244,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003245,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003246,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003247,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003248,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003249,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000325,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003251,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003252,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003253,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003254,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003255,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003256,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003257,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003258,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003259,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000326,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003261,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003262,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003263,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003264,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003265,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003266,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003267,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003268,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003269,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000327,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003271,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003272,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003273,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003274,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003275,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003276,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003277,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003278,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003279,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000328,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003281,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003282,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003283,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003284,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003285,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003286,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003287,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003288,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003289,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000329,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003291,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003292,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003293,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003294,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003295,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003296,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003297,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003298,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003299,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.00033,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003301,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003302,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003303,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003304,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003305,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003306,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003307,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003308,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003309,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000331,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003311,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003312,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003313,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003314,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003315,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003316,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003317,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003318,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003319,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000332,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003321,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003322,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003323,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003324,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003325,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003326,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003327,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003328,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003329,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000333,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003331,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003332,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003333,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003334,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003335,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003336,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003337,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003338,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003339,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000334,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003341,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003342,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003343,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003344,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003345,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003346,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003347,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003348,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003349,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000335,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003351,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003352,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003353,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003354,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003355,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003356,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003357,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003358,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003359,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000336,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003361,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003362,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003363,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003364,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003365,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003366,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003367,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003368,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003369,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000337,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003371,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003372,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003373,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003374,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003375,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003376,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003377,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003378,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003379,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.000338,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003381,2,0.640882,-0.000135912,-0.000135912,0.000135912
0.0003382,2,0.640882,-0.000135912,-0.000135912,0.000135912
