time,V(N001),I(V1),I(R1),I(D1)
0.0008781,1.3068,-5.02841e+07,-0.00013068,5.02841e+07
0.0008782,1.30725,-5.12036e+07,-0.000130725,5.12036e+07
0.0008783,1.30771,-5.21404e+07,-0.000130771,5.21404e+07
0.0008784,1.30816,-5.30949e+07,-0.000130816,5.30949e+07
0.0008785,1.30861,-5.40676e+07,-0.000130861,5.40676e+07
0.0008786,1.30907,-5.50586e+07,-0.000130907,5.50586e+07
0.0008787,1.30952,-5.60684e+07,-0.000130952,5.60684e+07
0.0008788,1.30998,-5.70973e+07,-0.000130998,5.70973e+07
0.0008789,1.31043,-5.81458e+07,-0.000131043,5.81458e+07
0.000879,1.31089,-5.92142e+07,-0.000131089,5.92142e+07
0.0008791,1.31134,-6.03028e+07,-0.000131134,6.03028e+07
0.0008792,1.3118,-6.14121e+07,-0.00013118,6.14121e+07
0.0008793,1.31225,-6.25426e+07,-0.000131225,6.25426e+07
0.0008794,1.31271,-6.36945e+07,-0.000131271,6.36945e+07
0.0008795,1.31317,-6.48683e+07,-0.000131317,6.48683e+07
0.0008796,1.31362,-6.60645e+07,-0.000131362,6.60645e+07
0.0008797,1.31408,-6.72835e+07,-0.000131408,6.72835e+07
0.0008798,1.31454,-6.85257e+07,-0.000131454,6.85257e+07
0.0008799,1.315,-6.97916e+07,-0.0001315,6.97916e+07
0.00088,1.31545,-7.10816e+07,-0.000131545,7.10816e+07
0.0008801,1.31591,-7.23963e+07,-0.000131591,7.23963e+07
0.0008802,1.31637,-7.37361e+07,-0.000131637,7.37361e+07
0.0008803,1.31683,-7.51015e+07,-0.000131683,7.51015e+07
0.0008804,1.31729,-7.6493e+07,-0.000131729,7.6493e+07
0.0008805,1.31775,-7.79111e+07,-0.000131775,7.79111e+07
0.0008806,1.31821,-7.93564e+07,-0.000131821,7.93564e+07
0.0008807,1.31867,-8.08293e+07,-0.000131867,8.08293e+07
0.0008808,1.31913,-8.23305e+07,-0.000131913,8.23305e+07
0.0008809,1.31959,-8.38605e+07,-0.000131959,8.38605e+07
0.000881,1.32005,-8.54198e+07,-0.000132005,8.54198e+07
0.0008811,1.32051,-8.7009e+07,-0.000132051,8.7009e+07
0.0008812,1.32097,-8.86288e+07,-0.000132097,8.86288e+07
0.0008813,1.32143,-9.02797e+07,-0.000132143,9.02797e+07
0.0008814,1.32189,-9.19623e+07,-0.000132189,9.19623e+07
0.0008815,1.32235,-9.36773e+07,-0.000132235,9.36773e+07
0.0008816,1.32282,-9.54252e+07,-0.000132282,9.54252e+07
0.0008817,1.32328,-9.72069e+07,-0.000132328,9.72069e+07
0.0008818,1.32374,-9.90228e+07,-0.000132374,9.90228e+07
0.0008819,1.3242,-1.00874e+08,-0.00013242,1.00874e+08
0.000882,1.32467,-1.0276e+08,-0.000132467,1.0276e+08
0.0008821,1.32513,-1.04684e+08,-0.000132513,1.04684e+08
0.0008822,1.32559,-1.06644e+08,-0.000132559,1.06644e+08
0.0008823,1.32606,-1.08642e+08,-0.000132606,1.08642e+08
0.0008824,1.32652,-1.10678e+08,-0.000132652,1.10678e+08
0.0008825,1.32699,-1.12754e+08,-0.000132699,1.12754e+08
0.0008826,1.32745,-1.14871e+08,-0.000132745,1.14871e+08
0.0008827,1.32792,-1.17028e+08,-0.000132792,1.17028e+08
0.0008828,1.32838,-1.19227e+08,-0.000132838,1.19227e+08
0.0008829,1.32885,-1.21468e+08,-0.000132885,1.21468e+08
0.000883,1.32931,-1.23753e+08,-0.000132931,1.23753e+08
0.0008831,1.32978,-1.26083e+08,-0.000132978,1.26083e+08
0.0008832,1.33025,-1.28457e+08,-0.000133025,1.28457e+08
0.0008833,1.33071,-1.30878e+08,-0.000133071,1.30878e+08
0.0008834,1.33118,-1.33345e+08,-0.000133118,1.33345e+08
0.0008835,1.33165,-1.35861e+08,-0.000133165,1.35861e+08
0.0008836,1.33212,-1.38426e+08,-0.000133212,1.38426e+08
0.0008837,1.33258,-1.4104e+08,-0.000133258,1.4104e+08
0.0008838,1.33305,-1.43705e+08,-0.000133305,1.43705e+08
0.0008839,1.33352,-1.46422e+08,-0.000133352,1.46422e+08
0.000884,1.33399,-1.49193e+08,-0.000133399,1.49193e+08
0.0008841,1.33446,-1.52017e+08,-0.000133446,1.52017e+08
0.0008842,1.33493,-1.54896e+08,-0.000133493,1.54896e+08
0.0008843,1.3354,-1.57832e+08,-0.00013354,1.57832e+08
0.0008844,1.33586,-1.60824e+08,-0.000133586,1.60824e+08
0.0008845,1.33633,-1.63876e+08,-0.000133633,1.63876e+08
0.0008846,1.3368,-1.66986e+08,-0.00013368,1.66986e+08
0.0008847,1.33728,-1.70158e+08,-0.000133728,1.70158e+08
0.0008848,1.33775,-1.73392e+08,-0.000133775,1.73392e+08
0.0008849,1.33822,-1.76689e+08,-0.000133822,1.76689e+08
0.000885,1.33869,-1.80051e+08,-0.000133869,1.80051e+08
0.0008851,1.33916,-1.83478e+08,-0.000133916,1.83478e+08
0.0008852,1.33963,-1.86973e+08,-0.000133963,1.86973e+08
0.0008853,1.3401,-1.90536e+08,-0.00013401,1.90536e+08
0.0008854,1.34058,-1.94169e+08,-0.000134058,1.94169e+08
0.0008855,1.34105,-1.97874e+08,-0.000134105,1.97874e+08
0.0008856,1.34152,-2.01651e+08,-0.000134152,2.01651e+08
0.0008857,1.34199,-2.05503e+08,-0.000134199,2.05503e+08
0.0008858,1.34247,-2.0943e+08,-0.000134247,2.0943e+08
0.0008859,1.34294,-2.13435e+08,-0.000134294,2.13435e+08
0.000886,1.34341,-2.17518e+08,-0.000134341,2.17518e+08
0.0008861,1.34389,-2.21682e+08,-0.000134389,2.21682e+08
0.0008862,1.34436,-2.25928e+08,-0.000134436,2.25928e+08
0.0008863,1.34484,-2.30258e+08,-0.000134484,2.30258e+08
0.0008864,1.34531,-2.34673e+08,-0.000134531,2.34673e+08
0.0008865,1.34579,-2.39175e+08,-0.000134579,2.39175e+08
0.0008866,1.34626,-2.43766e+08,-0.000134626,2.43766e+08
0.0008867,1.34674,-2.48447e+08,-0.000134674,2.48447e+08
0.0008868,1.34721,-2.53222e+08,-0.000134721,2.53222e+08
0.0008869,1.34769,-2.5809e+08,-0.000134769,2.5809e+08
0.000887,1.34817,-2.63055e+08,-0.000134817,2.63055e+08
0.0008871,1.34864,-2.68118e+08,-0.000134864,2.68118e+08
0.0008872,1.34912,-2.73282e+08,-0.000134912,2.73282e+08
0.0008873,1.3496,-2.78548e+08,-0.00013496,2.78548e+08
0.0008874,1.35007,-2.83918e+08,-0.000135007,2.83918e+08
0.0008875,1.35055,-2.89395e+08,-0.000135055,2.89395e+08
0.0008876,1.35103,-2.9498e+08,-0.000135103,2.9498e+08
0.0008877,1.35151,-3.00676e+08,-0.000135151,3.00676e+08
0.0008878,1.35199,-3.06486e+08,-0.000135199,3.06486e+08
0.0008879,1.35247,-3.1241e+08,-0.000135247,3.1241e+08
0.000888,1.35294,-3.18453e+08,-0.000135294,3.18453e+08
0.0008881,1.35342,-3.24616e+08,-0.000135342,3.24616e+08
0.0008882,1.3539,-3.30901e+08,-0.00013539,3.30901e+08
0.0008883,1.35438,-3.37312e+08,-0.000135438,3.37312e+08
0.0008884,1.35486,-3.4385e+08,-0.000135486,3.4385e+08
0.0008885,1.35534,-3.50519e+08,-0.000135534,3.50519e+08
0.0008886,1.35582,-3.5732e+08,-0.000135582,3.5732e+08
0.0008887,1.3563,-3.64257e+08,-0.00013563,3.64257e+08
0.0008888,1.35678,-3.71333e+08,-0.000135678,3.71333e+08
0.0008889,1.35727,-3.7855e+08,-0.000135727,3.7855e+08
0.000889,1.35775,-3.85911e+08,-0.000135775,3.85911e+08
0.0008891,1.35823,-3.93419e+08,-0.000135823,3.93419e+08
0.0008892,1.35871,-4.01078e+08,-0.000135871,4.01078e+08
0.0008893,1.35919,-4.08889e+08,-0.000135919,4.08889e+08
0.0008894,1.35968,-4.16857e+08,-0.000135968,4.16857e+08
0.0008895,1.36016,-4.24985e+08,-0.000136016,4.24985e+08
0.0008896,1.36064,-4.33275e+08,-0.000136064,4.33275e+08
0.0008897,1.36112,-4.41732e+08,-0.000136112,4.41732e+08
0.0008898,1.36161,-4.50358e+08,-0.000136161,4.50358e+08
0.0008899,1.36209,-4.59158e+08,-0.000136209,4.59158e+08
0.00089,1.36258,-4.68133e+08,-0.000136258,4.68133e+08
0.0008901,1.36306,-4.7729e+08,-0.000136306,4.7729e+08
0.0008902,1.36354,-4.8663e+08,-0.000136354,4.8663e+08
0.0008903,1.36403,-4.96158e+08,-0.000136403,4.96158e+08
0.0008904,1.36451,-5.05877e+08,-0.000136451,5.05877e+08
0.0008905,1.365,-5.15793e+08,-0.0001365,5.15793e+08
0.0008906,1.36549,-5.25907e+08,-0.000136549,5.25907e+08
0.0008907,1.36597,-5.36226e+08,-0.000136597,5.36226e+08
0.0008908,1.36646,-5.46752e+08,-0.000136646,5.46752e+08
0.0008909,1.36694,-5.57491e+08,-0.000136694,5.57491e+08
0.000891,1.36743,-5.68446e+08,-0.000136743,5.68446e+08
0.0008911,1.36792,-5.79622e+08,-0.000136792,5.79622e+08
0.0008912,1.3684,-5.91024e+08,-0.00013684,5.91024e+08
0.0008913,1.36889,-6.02657e+08,-0.000136889,6.02657e+08
0.0008914,1.36938,-6.14524e+08,-0.000136938,6.14524e+08
0.0008915,1.36987,-6.26631e+08,-0.000136987,6.26631e+08
0.0008916,1.37035,-6.38983e+08,-0.000137035,6.38983e+08
0.0008917,1.37084,-6.51585e+08,-0.000137084,6.51585e+08
0.0008918,1.37133,-6.64443e+08,-0.000137133,6.64443e+08
0.0008919,1.37182,-6.7756e+08,-0.000137182,6.7756e+08
0.000892,1.37231,-6.90944e+08,-0.000137231,6.90944e+08
0.0008921,1.3728,-7.04599e+08,-0.00013728,7.04599e+08
0.0008922,1.37329,-7.18531e+08,-0.000137329,7.18531e+08
0.0008923,1.37378,-7.32745e+08,-0.000137378,7.32745e+08
0.0008924,1.37427,-7.47248e+08,-0.000137427,7.47248e+08
0.0008925,1.37476,-7.62046e+08,-0.000137476,7.62046e+08
0.0008926,1.37525,-7.77144e+08,-0.000137525,7.77144e+08
0.0008927,1.37574,-7.9255e+08,-0.000137574,7.9255e+08
0.0008928,1.37623,-8.08268e+08,-0.000137623,8.08268e+08
0.0008929,1.37672,-8.24307e+08,-0.000137672,8.24307e+08
0.000893,1.37721,-8.40672e+08,-0.000137721,8.40672e+08
0.0008931,1.3777,-8.57371e+08,-0.00013777,8.57371e+08
0.0008932,1.3782,-8.74409e+08,-0.00013782,8.74409e+08
0.0008933,1.37869,-8.91796e+08,-0.000137869,8.91796e+08
0.0008934,1.37918,-9.09536e+08,-0.000137918,9.09536e+08
0.0008935,1.37967,-9.27639e+08,-0.000137967,9.27639e+08
0.0008936,1.38017,-9.46111e+08,-0.000138017,9.46111e+08
0.0008937,1.38066,-9.64961e+08,-0.000138066,9.64961e+08
0.0008938,1.38115,-9.84196e+08,-0.000138115,9.84196e+08
0.0008939,1.38165,-1.00382e+09,-0.000138165,1.00382e+09
0.000894,1.38214,-1.02385e+09,-0.000138214,1.02385e+09
0.0008941,1.38263,-1.04429e+09,-0.000138263,1.04429e+09
0.0008942,1.38313,-1.06515e+09,-0.000138313,1.06515e+09
0.0008943,1.38362,-1.08644e+09,-0.000138362,1.08644e+09
0.0008944,1.38412,-1.10816e+09,-0.000138412,1.10816e+09
0.0008945,1.38461,-1.13032e+09,-0.000138461,1.13032e+09
0.0008946,1.38511,-1.15294e+09,-0.000138511,1.15294e+09
0.0008947,1.3856,-1.17603e+09,-0.00013856,1.17603e+09
0.0008948,1.3861,-1.19959e+09,-0.00013861,1.19959e+09
0.0008949,1.3866,-1.22363e+09,-0.00013866,1.22363e+09
0.000895,1.38709,-1.24817e+09,-0.000138709,1.24817e+09
0.0008951,1.38759,-1.27321e+09,-0.000138759,1.27321e+09
0.0008952,1.38809,-1.29876e+09,-0.000138809,1.29876e+09
0.0008953,1.38858,-1.32484e+09,-0.000138858,1.32484e+09
0.0008954,1.38908,-1.35146e+09,-0.000138908,1.35146e+09
0.0008955,1.38958,-1.37863e+09,-0.000138958,1.37863e+09
0.0008956,1.39008,-1.40636e+09,-0.000139008,1.40636e+09
0.0008957,1.39057,-1.43465e+09,-0.000139057,1.43465e+09
0.0008958,1.39107,-1.46354e+09,-0.000139107,1.46354e+09
0.0008959,1.39157,-1.49301e+09,-0.000139157,1.49301e+09
0.000896,1.39207,-1.5231e+09,-0.000139207,1.5231e+09
0.0008961,1.39257,-1.5538e+09,-0.000139257,1.5538e+09
0.0008962,1.39307,-1.58514e+09,-0.000139307,1.58514e+09
0.0008963,1.39357,-1.61713e+09,-0.000139357,1.61713e+09
0.0008964,1.39407,-1.64978e+09,-0.000139407,1.64978e+09
0.0008965,1.39457,-1.68311e+09,-0.000139457,1.68311e+09
0.0008966,1.39507,-1.71712e+09,-0.000139507,1.71712e+09
0.0008967,1.39557,-1.75184e+09,-0.000139557,1.75184e+09
0.0008968,1.39607,-1.78728e+09,-0.000139607,1.78728e+09
0.0008969,1.39657,-1.82345e+09,-0.000139657,1.82345e+09
0.000897,1.39707,-1.86037e+09,-0.000139707,1.86037e+09
0.0008971,1.39757,-1.89806e+09,-0.000139757,1.89806e+09
0.0008972,1.39807,-1.93653e+09,-0.000139807,1.93653e+09
0.0008973,1.39858,-1.9758e+09,-0.000139858,1.9758e+09
0.0008974,1.39908,-2.01588e+09,-0.000139908,2.01588e+09
0.0008975,1.39958,-2.05679e+09,-0.000139958,2.05679e+09
0.0008976,1.40008,-2.09856e+09,-0.000140008,2.09856e+09
0.0008977,1.40059,-2.1412e+09,-0.000140059,2.1412e+09
0.0008978,1.40109,-2.18472e+09,-0.000140109,2.18472e+09
0.0008979,1.40159,-2.22914e+09,-0.000140159,2.22914e+09
0.000898,1.4021,-2.2745e+09,-0.00014021,2.2745e+09
0.0008981,1.4026,-2.32079e+09,-0.00014026,2.32079e+09
0.0008982,1.4031,-2.36805e+09,-0.00014031,2.36805e+09
0.0008983,1.40361,-2.4163e+09,-0.000140361,2.4163e+09
0.0008984,1.40411,-2.46555e+09,-0.000140411,2.46555e+09
0.0008985,1.40462,-2.51583e+09,-0.000140462,2.51583e+09
0.0008986,1.40512,-2.56716e+09,-0.000140512,2.56716e+09
0.0008987,1.40563,-2.61957e+09,-0.000140563,2.61957e+09
0.0008988,1.40613,-2.67306e+09,-0.000140613,2.67306e+09
0.0008989,1.40664,-2.72768e+09,-0.000140664,2.72768e+09
0.000899,1.40714,-2.78343e+09,-0.000140714,2.78343e+09
0.0008991,1.40765,-2.84036e+09,-0.000140765,2.84036e+09
0.0008992,1.40816,-2.89847e+09,-0.000140816,2.89847e+09
0.0008993,1.40866,-2.9578e+09,-0.000140866,2.9578e+09
0.0008994,1.40917,-3.01837e+09,-0.000140917,3.01837e+09
0.0008995,1.40968,-3.08022e+09,-0.000140968,3.08022e+09
0.0008996,1.41018,-3.14336e+09,-0.000141018,3.14336e+09
0.0008997,1.41069,-3.20782e+09,-0.000141069,3.20782e+09
0.0008998,1.4112,-3.27363e+09,-0.00014112,3.27363e+09
0.0008999,1.41171,-3.34083e+09,-0.000141171,3.34083e+09
0.0009,1.41221,-3.40944e+09,-0.000141221,3.40944e+09
0.0009001,1.41272,-3.47949e+09,-0.000141272,3.47949e+09
0.0009002,1.41323,-3.55101e+09,-0.000141323,3.55101e+09
0.0009003,1.41374,-3.62403e+09,-0.000141374,3.62403e+09
0.0009004,1.41425,-3.6986e+09,-0.000141425,3.6986e+09
0.0009005,1.41476,-3.77473e+09,-0.000141476,3.77473e+09
0.0009006,1.41527,-3.85246e+09,-0.000141527,3.85246e+09
0.0009007,1.41578,-3.93183e+09,-0.000141578,3.93183e+09
0.0009008,1.41629,-4.01287e+09,-0.000141629,4.01287e+09
0.0009009,1.4168,-4.09562e+09,-0.00014168,4.09562e+09
0.000901,1.41731,-4.18011e+09,-0.000141731,4.18011e+09
0.0009011,1.41782,-4.26639e+09,-0.000141782,4.26639e+09
0.0009012,1.41833,-4.35449e+09,-0.000141833,4.35449e+09
0.0009013,1.41884,-4.44445e+09,-0.000141884,4.44445e+09
0.0009014,1.41935,-4.53631e+09,-0.000141935,4.53631e+09
0.0009015,1.41987,-4.63011e+09,-0.000141987,4.63011e+09
0.0009016,1.42038,-4.72589e+09,-0.000142038,4.72589e+09
0.0009017,1.42089,-4.82369e+09,-0.000142089,4.82369e+09
0.0009018,1.4214,-4.92357e+09,-0.00014214,4.92357e+09
0.0009019,1.42191,-5.02556e+09,-0.000142191,5.02556e+09
0.000902,1.42243,-5.12971e+09,-0.000142243,5.12971e+09
0.0009021,1.42294,-5.23607e+09,-0.000142294,5.23607e+09
0.0009022,1.42345,-5.34468e+09,-0.000142345,5.34468e+09
0.0009023,1.42397,-5.45559e+09,-0.000142397,5.45559e+09
0.0009024,1.42448,-5.56886e+09,-0.000142448,5.56886e+09
0.0009025,1.42499,-5.68453e+09,-0.000142499,5.68453e+09
0.0009026,1.42551,-5.80265e+09,-0.000142551,5.80265e+09
0.0009027,1.42602,-5.92328e+09,-0.000142602,5.92328e+09
0.0009028,1.42654,-6.04648e+09,-0.000142654,6.04648e+09
0.0009029,1.42705,-6.17229e+09,-0.000142705,6.17229e+09
0.000903,1.42757,-6.30078e+09,-0.000142757,6.30078e+09
0.0009031,1.42808,-6.432e+09,-0.000142808,6.432e+09
0.0009032,1.4286,-6.56601e+09,-0.00014286,6.56601e+09
0.0009033,1.42911,-6.70287e+09,-0.000142911,6.70287e+09
0.0009034,1.42963,-6.84265e+09,-0.000142963,6.84265e+09
0.0009035,1.43015,-6.98541e+09,-0.000143015,6.98541e+09
0.0009036,1.43066,-7.13121e+09,-0.000143066,7.13121e+09
0.0009037,1.43118,-7.28012e+09,-0.000143118,7.28012e+09
0.0009038,1.4317,-7.4322e+09,-0.00014317,7.4322e+09
0.0009039,1.43221,-7.58753e+09,-0.000143221,7.58753e+09
0.000904,1.43273,-7.74618e+09,-0.000143273,7.74618e+09
0.0009041,1.43325,-7.90821e+09,-0.000143325,7.90821e+09
0.0009042,1.43377,-8.07371e+09,-0.000143377,8.07371e+09
0.0009043,1.43428,-8.24274e+09,-0.000143428,8.24274e+09
0.0009044,1.4348,-8.41539e+09,-0.00014348,8.41539e+09
0.0009045,1.43532,-8.59173e+09,-0.000143532,8.59173e+09
0.0009046,1.43584,-8.77184e+09,-0.000143584,8.77184e+09
0.0009047,1.43636,-8.95581e+09,-0.000143636,8.95581e+09
0.0009048,1.43688,-9.14372e+09,-0.000143688,9.14372e+09
0.0009049,1.4374,-9.33565e+09,-0.00014374,9.33565e+09
0.000905,1.43792,-9.5317e+09,-0.000143792,9.5317e+09
0.0009051,1.43844,-9.73195e+09,-0.000143844,9.73195e+09
0.0009052,1.43896,-9.93649e+09,-0.000143896,9.93649e+09
0.0009053,1.43948,-1.01454e+10,-0.000143948,1.01454e+10
0.0009054,1.44,-1.03588e+10,-0.000144,1.03588e+10
0.0009055,1.44052,-1.05768e+10,-0.000144052,1.05768e+10
0.0009056,1.44104,-1.07995e+10,-0.000144104,1.07995e+10
0.0009057,1.44156,-1.1027e+10,-0.000144156,1.1027e+10
0.0009058,1.44208,-1.12594e+10,-0.000144208,1.12594e+10
0.0009059,1.4426,-1.14967e+10,-0.00014426,1.14967e+10
0.000906,1.44312,-1.17392e+10,-0.000144312,1.17392e+10
0.0009061,1.44365,-1.19869e+10,-0.000144365,1.19869e+10
0.0009062,1.44417,-1.22399e+10,-0.000144417,1.22399e+10
0.0009063,1.44469,-1.24984e+10,-0.000144469,1.24984e+10
0.0009064,1.44521,-1.27624e+10,-0.000144521,1.27624e+10
0.0009065,1.44574,-1.30321e+10,-0.000144574,1.30321e+10
0.0009066,1.44626,-1.33077e+10,-0.000144626,1.33077e+10
0.0009067,1.44678,-1.35892e+10,-0.000144678,1.35892e+10
0.0009068,1.44731,-1.38768e+10,-0.000144731,1.38768e+10
0.0009069,1.44783,-1.41705e+10,-0.000144783,1.41705e+10
0.000907,1.44835,-1.44707e+10,-0.000144835,1.44707e+10
0.0009071,1.44888,-1.47773e+10,-0.000144888,1.47773e+10
0.0009072,1.4494,-1.50905e+10,-0.00014494,1.50905e+10
0.0009073,1.44993,-1.54105e+10,-0.000144993,1.54105e+10
0.0009074,1.45045,-1.57375e+10,-0.000145045,1.57375e+10
0.0009075,1.45098,-1.60715e+10,-0.000145098,1.60715e+10
0.0009076,1.4515,-1.64127e+10,-0.00014515,1.64127e+10
0.0009077,1.45203,-1.67613e+10,-0.000145203,1.67613e+10
0.0009078,1.45255,-1.71175e+10,-0.000145255,1.71175e+10
0.0009079,1.45308,-1.74814e+10,-0.000145308,1.74814e+10
0.000908,1.45361,-1.78532e+10,-0.000145361,1.78532e+10
0.0009081,1.45413,-1.82331e+10,-0.000145413,1.82331e+10
0.0009082,1.45466,-1.86212e+10,-0.000145466,1.86212e+10
0.0009083,1.45519,-1.90177e+10,-0.000145519,1.90177e+10
0.0009084,1.45571,-1.94229e+10,-0.000145571,1.94229e+10
0.0009085,1.45624,-1.98368e+10,-0.000145624,1.98368e+10
0.0009086,1.45677,-2.02597e+10,-0.000145677,2.02597e+10
0.0009087,1.45729,-2.06919e+10,-0.000145729,2.06919e+10
0.0009088,1.45782,-2.11334e+10,-0.000145782,2.11334e+10
0.0009089,1.45835,-2.15845e+10,-0.000145835,2.15845e+10
0.000909,1.45888,-2.20455e+10,-0.000145888,2.20455e+10
0.0009091,1.45941,-2.25165e+10,-0.000145941,2.25165e+10
0.0009092,1.45994,-2.29977e+10,-0.000145994,2.29977e+10
0.0009093,1.46046,-2.34895e+10,-0.000146046,2.34895e+10
0.0009094,1.46099,-2.39919e+10,-0.000146099,2.39919e+10
0.0009095,1.46152,-2.45053e+10,-0.000146152,2.45053e+10
0.0009096,1.46205,-2.50299e+10,-0.000146205,2.50299e+10
0.0009097,1.46258,-2.5566e+10,-0.000146258,2.5566e+10
0.0009098,1.46311,-2.61138e+10,-0.000146311,2.61138e+10
0.0009099,1.46364,-2.66735e+10,-0.000146364,2.66735e+10
0.00091,1.46417,-2.72454e+10,-0.000146417,2.72454e+10
0.0009101,1.4647,-2.78299e+10,-0.00014647,2.78299e+10
0.0009102,1.46523,-2.84271e+10,-0.000146523,2.84271e+10
0.0009103,1.46577,-2.90374e+10,-0.000146577,2.90374e+10
0.0009104,1.4663,-2.9661e+10,-0.00014663,2.9661e+10
0.0009105,1.46683,-3.02983e+10,-0.000146683,3.02983e+10
0.0009106,1.46736,-3.09496e+10,-0.000146736,3.09496e+10
0.0009107,1.46789,-3.16151e+10,-0.000146789,3.16151e+10
0.0009108,1.46842,-3.22952e+10,-0.000146842,3.22952e+10
0.0009109,1.46896,-3.29902e+10,-0.000146896,3.29902e+10
0.000911,1.46949,-3.37004e+10,-0.000146949,3.37004e+10
0.0009111,1.47002,-3.44262e+10,-0.000147002,3.44262e+10
0.0009112,1.47055,-3.5168e+10,-0.000147055,3.5168e+10
0.0009113,1.47109,-3.5926e+10,-0.000147109,3.5926e+10
0.0009114,1.47162,-3.67007e+10,-0.000147162,3.67007e+10
0.0009115,1.47215,-3.74924e+10,-0.000147215,3.74924e+10
0.0009116,1.47269,-3.83014e+10,-0.000147269,3.83014e+10
0.0009117,1.47322,-3.91283e+10,-0.000147322,3.91283e+10
0.0009118,1.47376,-3.99734e+10,-0.000147376,3.99734e+10
0.0009119,1.47429,-4.0837e+10,-0.000147429,4.0837e+10
0.000912,1.47483,-4.17197e+10,-0.000147483,4.17197e+10
0.0009121,1.47536,-4.26217e+10,-0.000147536,4.26217e+10
0.0009122,1.4759,-4.35437e+10,-0.00014759,4.35437e+10
0.0009123,1.47643,-4.44859e+10,-0.000147643,4.44859e+10
0.0009124,1.47697,-4.5449e+10,-0.000147697,4.5449e+10
0.0009125,1.4775,-4.64332e+10,-0.00014775,4.64332e+10
0.0009126,1.47804,-4.74392e+10,-0.000147804,4.74392e+10
0.0009127,1.47857,-4.84673e+10,-0.000147857,4.84673e+10
0.0009128,1.47911,-4.95182e+10,-0.000147911,4.95182e+10
0.0009129,1.47965,-5.05922e+10,-0.000147965,5.05922e+10
0.000913,1.48018,-5.169e+10,-0.000148018,5.169e+10
0.0009131,1.48072,-5.2812e+10,-0.000148072,5.2812e+10
0.0009132,1.48126,-5.39588e+10,-0.000148126,5.39588e+10
0.0009133,1.48179,-5.5131e+10,-0.000148179,5.5131e+10
0.0009134,1.48233,-5.63291e+10,-0.000148233,5.63291e+10
0.0009135,1.48287,-5.75537e+10,-0.000148287,5.75537e+10
0.0009136,1.48341,-5.88054e+10,-0.000148341,5.88054e+10
0.0009137,1.48394,-6.00848e+10,-0.000148394,6.00848e+10
0.0009138,1.48448,-6.13926e+10,-0.000148448,6.13926e+10
0.0009139,1.48502,-6.27293e+10,-0.000148502,6.27293e+10
0.000914,1.48556,-6.40956e+10,-0.000148556,6.40956e+10
0.0009141,1.4861,-6.54923e+10,-0.00014861,6.54923e+10
0.0009142,1.48664,-6.69199e+10,-0.000148664,6.69199e+10
0.0009143,1.48718,-6.83792e+10,-0.000148718,6.83792e+10
0.0009144,1.48772,-6.98709e+10,-0.000148772,6.98709e+10
0.0009145,1.48826,-7.13957e+10,-0.000148826,7.13957e+10
0.0009146,1.4888,-7.29544e+10,-0.00014888,7.29544e+10
0.0009147,1.48934,-7.45477e+10,-0.000148934,7.45477e+10
0.0009148,1.48988,-7.61764e+10,-0.000148988,7.61764e+10
0.0009149,1.49042,-7.78413e+10,-0.000149042,7.78413e+10
0.000915,1.49096,-7.95433e+10,-0.000149096,7.95433e+10
0.0009151,1.4915,-8.12831e+10,-0.00014915,8.12831e+10
0.0009152,1.49204,-8.30616e+10,-0.000149204,8.30616e+10
0.0009153,1.49258,-8.48798e+10,-0.000149258,8.48798e+10
0.0009154,1.49312,-8.67384e+10,-0.000149312,8.67384e+10
0.0009155,1.49367,-8.86384e+10,-0.000149367,8.86384e+10
0.0009156,1.49421,-9.05808e+10,-0.000149421,9.05808e+10
0.0009157,1.49475,-9.25665e+10,-0.000149475,9.25665e+10
0.0009158,1.49529,-9.45965e+10,-0.000149529,9.45965e+10
0.0009159,1.49583,-9.66717e+10,-0.000149583,9.66717e+10
0.000916,1.49638,-9.87933e+10,-0.000149638,9.87933e+10
0.0009161,1.49692,-1.00962e+11,-0.000149692,1.00962e+11
0.0009162,1.49746,-1.0318e+11,-0.000149746,1.0318e+11
0.0009163,1.49801,-1.05447e+11,-0.000149801,1.05447e+11
0.0009164,1.49855,-1.07764e+11,-0.000149855,1.07764e+11
0.0009165,1.49909,-1.10133e+11,-0.000149909,1.10133e+11
0.0009166,1.49964,-1.12556e+11,-0.000149964,1.12556e+11
0.0009167,1.50018,-1.15032e+11,-0.000150018,1.15032e+11
0.0009168,1.50073,-1.17564e+11,-0.000150073,1.17564e+11
0.0009169,1.50127,-1.20153e+11,-0.000150127,1.20153e+11
0.000917,1.50181,-1.228e+11,-0.000150181,1.228e+11
0.0009171,1.50236,-1.25505e+11,-0.000150236,1.25505e+11
