time,V(N001),V(N002),V(N003),I(V1),I(R1),I(I1),I(R2),I(R3)
0.001447,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001448,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001449,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00145,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001451,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001452,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001453,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001454,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001455,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001456,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001457,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001458,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001459,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00146,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001461,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001462,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001463,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001464,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001465,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001466,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001467,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001468,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001469,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00147,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001471,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001472,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001473,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001474,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001475,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001476,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001477,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001478,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001479,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00148,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001481,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001482,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001483,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001484,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001485,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001486,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001487,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001488,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001489,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00149,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001491,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001492,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001493,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001494,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001495,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001496,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001497,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001498,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001499,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0015,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001501,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001502,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001503,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001504,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001505,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001506,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001507,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001508,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001509,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00151,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001511,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001512,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001513,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001514,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001515,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001516,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001517,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001518,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001519,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00152,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001521,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001522,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001523,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001524,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001525,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001526,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001527,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001528,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001529,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00153,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001531,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001532,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001533,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001534,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001535,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001536,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001537,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001538,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001539,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00154,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001541,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001542,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001543,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001544,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001545,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001546,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001547,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001548,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001549,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00155,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001551,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001552,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001553,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001554,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001555,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001556,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001557,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001558,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001559,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00156,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001561,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001562,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001563,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001564,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001565,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001566,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001567,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001568,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001569,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00157,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001571,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001572,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001573,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001574,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001575,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001576,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001577,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001578,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001579,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00158,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001581,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001582,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001583,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001584,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001585,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001586,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001587,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001588,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001589,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00159,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001591,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001592,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001593,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001594,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001595,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001596,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001597,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001598,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001599,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0016,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001601,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001602,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001603,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001604,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001605,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001606,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001607,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001608,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001609,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00161,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001611,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001612,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001613,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001614,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001615,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001616,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001617,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001618,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001619,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00162,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001621,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001622,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001623,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001624,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001625,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001626,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001627,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001628,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001629,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00163,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001631,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001632,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001633,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001634,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001635,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001636,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001637,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001638,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001639,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00164,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001641,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001642,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001643,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001644,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001645,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001646,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001647,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001648,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001649,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00165,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001651,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001652,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001653,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001654,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001655,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001656,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001657,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001658,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001659,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00166,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001661,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001662,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001663,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001664,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001665,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001666,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001667,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001668,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001669,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00167,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001671,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001672,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001673,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001674,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001675,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001676,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001677,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001678,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001679,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00168,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001681,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001682,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001683,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001684,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001685,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001686,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001687,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001688,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001689,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00169,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001691,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001692,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001693,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001694,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001695,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001696,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001697,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001698,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001699,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.0017,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001701,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001702,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001703,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001704,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001705,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001706,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001707,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001708,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001709,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00171,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001711,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001712,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001713,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001714,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001715,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001716,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001717,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001718,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001719,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00172,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001721,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001722,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001723,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001724,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001725,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001726,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001727,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001728,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001729,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00173,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001731,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001732,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001733,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001734,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001735,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001736,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001737,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001738,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001739,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00174,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001741,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001742,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001743,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001744,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001745,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001746,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001747,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001748,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001749,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00175,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001751,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001752,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001753,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001754,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001755,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001756,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001757,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001758,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001759,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00176,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001761,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001762,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001763,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001764,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001765,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001766,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001767,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001768,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001769,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00177,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001771,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001772,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001773,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001774,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001775,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001776,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001777,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001778,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001779,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00178,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001781,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001782,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001783,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001784,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001785,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001786,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001787,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001788,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001789,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.00179,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001791,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001792,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001793,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
0.001794,1,-9.5,20,-0.00105,-0.00105,0.002,-0.002,0.00095
